"file","line","category","burndownClass","effort","borderline","specifier","mocked","note","verifierNote"
"apps/api/src/routes/books.test.ts",213,"external-boundary","na","none",false,"../inngest/client","inngest client (send/createFunction) override; rest requireActual","Relative wrapper of the Inngest framework client; overrides inngest.send/createFunction (the framework send transport). Sanctioned Inngest-framework boundary per rule 1 even via relative path. requireActual keeps rest real.",""
"apps/api/src/routes/consent.test.ts",5,"external-boundary","na","none",false,"inngest/hono","the Inngest Hono serve() adapter (framework transport)","Bare specifier for the Inngest framework's Hono serve adapter — the Inngest framework boundary. Sanctioned external-boundary mock; not debt.",""
"apps/api/src/routes/consent.test.ts",9,"external-boundary","na","none",false,"../inngest/client","the inngest client (send/createFunction) — the framework send transport","Relative path but the INTENT is the Inngest framework client itself (the send() network transport). Per rule 1 this is an external boundary judged by intent regardless of path. Sanctioned; not debt. The gc1-allow comment is incidental — classification is external-boundary.",""
"apps/api/src/routes/curriculum.test.ts",193,"external-boundary","na","none",false,"inngest/hono","the Inngest Hono serve() adapter (framework transport)","Bare specifier; the inline comment even labels it 'Inngest framework boundary'. Sanctioned external-boundary mock; not debt.",""
"apps/api/src/routes/curriculum.test.ts",198,"external-boundary","na","none",false,"../inngest/client","the inngest client (send/createFunction) — framework send transport","Relative path but intent is the Inngest framework client's send() network transport (required by index.ts import chain). External boundary by intent per rule 1. Not debt; gc1-allow comment incidental.",""
"apps/api/src/routes/feedback.test.ts",5,"external-boundary","na","none",false,"inngest/hono","serve() export of the inngest/hono adapter","inngest/hono is the Inngest framework HTTP adapter (third-party). Bare specifier, true framework boundary — sanctioned. Real serve() calls fn.getConfig() at load and needs a dev server/event key absent in CI.",""
"apps/api/src/routes/feedback.test.ts",9,"external-boundary","na","none",false,"../inngest/client","the inngest client instance (send)","Relative path but the intent is the Inngest send transport — real inngest.send() throws in CI (no dev server/event key), per the file's header comment. Mocking the Inngest send boundary is sanctioned even via relative path (rule 1). requireActual + override of inngest.send only.",""
"apps/api/src/routes/filing.test.ts",185,"external-boundary","na","none",false,"../inngest/client","the inngest client instance (send, createFunction)","Relative path but intent is the Inngest send transport/framework client — real send/createFunction need a dev server/event key absent in CI. Sanctioned Inngest boundary mock (rule 1); requireActual + override of inngest only.",""
"apps/api/src/routes/filing.test.ts",200,"external-boundary","na","none",false,"inngest/hono","serve() export of the inngest/hono adapter","inngest/hono framework HTTP adapter (third-party). Bare specifier; real serve() calls fn.getConfig() at module load and fails under the simplified mock. Sanctioned framework boundary.",""
"apps/api/src/routes/homework.test.ts",11,"external-boundary","na","none",false,"inngest/hono","Inngest serve() adapter for Hono","The 'inngest/hono' serve adapter is part of the Inngest framework client — a true external boundary. Carries an explicit gc1-allow citing the Inngest framework boundary. Sanctioned.",""
"apps/api/src/routes/homework.test.ts",16,"external-boundary","na","none",false,"../inngest/client","inngest.send / inngest.createFunction (event dispatch transport)","Confirmed: ../inngest/client exports the Inngest instance built from the 'inngest' package. Relative path but intent is the Inngest send transport — requireActual keeps real exports and overrides only inngest.send/createFunction so no events dispatch. Sanctioned framework boundary.",""
"apps/api/src/routes/homework.test.ts",29,"external-boundary","na","none",false,"../services/sentry","captureException / addBreadcrumb (Sentry observability)","Confirmed: ../services/sentry is a thin wrapper over @sentry/cloudflare (third-party observability SDK). requireActual preserves real exports and overrides only captureException/addBreadcrumb to silence the external Sentry sink. External boundary by intent.",""
"apps/api/src/routes/inngest.test.ts",16,"external-boundary","na","none",false,"inngest/hono","serve() adapter returns a stub handler","Inngest framework Hono serve adapter — true external boundary. Bare specifier, sanctioned. No gc1-allow needed.",""
"apps/api/src/routes/learner-profile.test.ts",19,"external-boundary","na","none",false,"inngest/hono","serve() adapter","Inngest framework Hono serve adapter — external boundary, bare specifier. Sanctioned.",""
"apps/api/src/routes/learner-profile.test.ts",23,"external-boundary","na","none",false,"../inngest/client","inngest.send / inngest.createFunction transport","Stubs the Inngest send transport (inngest.send/createFunction) via requireActual override. Relative path but intent is the framework's event-dispatch boundary — sanctioned per rule 1.",""
"apps/api/src/routes/maintenance.test.ts",7,"external-boundary","na","none",false,"../inngest/client","the Inngest client send transport (createInngestTransportCapture); rest via requireActual","The ../inngest/client module wraps the Inngest framework send transport — the network boundary. Intercepting send() to capture dispatched events is a sanctioned external-boundary mock regardless of relative path.",""
"apps/api/src/routes/maintenance.test.ts",14,"external-boundary","na","none",false,"../services/sentry","captureException replaced with a jest.fn","services/sentry is the external observability boundary (Sentry SDK). gc1-allow says so explicitly. Sanctioned external mock.",""
"apps/api/src/routes/onboarding.test.ts",125,"external-boundary","na","none",false,"inngest/hono","serve() from the Inngest Hono framework adapter","inngest/hono is the third-party Inngest framework adapter (the serve transport). Bare specifier, true external boundary required by the index.ts import chain. Sanctioned.",""
"apps/api/src/routes/onboarding.test.ts",130,"external-boundary","na","none",false,"../inngest/client","inngest.send / createFunction stubbed; rest via requireActual","../inngest/client wraps the Inngest framework client (send transport). Stubbing send()/createFunction is a sanctioned external-boundary mock despite the relative path.",""
"apps/api/src/routes/progress.test.ts",199,"external-boundary","na","none",false,"inngest/hono","serve() from the Inngest Hono framework adapter","inngest/hono is the third-party Inngest framework adapter (serve transport), required by the index.ts import chain. Bare specifier, true external boundary. Sanctioned. Note: line 218 mockCaptureException uses jest.spyOn on the real Sentry module — not a jest.mock(), so not counted.",""
"apps/api/src/routes/quiz.test.ts",25,"external-boundary","na","none",false,"inngest/hono","the Inngest Hono serve adapter (framework integration)","inngest/hono is the Inngest framework's Hono serve adapter — part of the third-party Inngest client/transport, a sanctioned external boundary. Bare specifier. Confirmed: ../inngest/client wraps `new Inngest(...)` and inngest/hono provides the serve() framework binding.",""
"apps/api/src/routes/quiz.test.ts",29,"external-boundary","na","none",false,"../inngest/client","the inngest framework client send/createFunction transport","Although a relative path, the mock stubs only inngest.send/createFunction — the Inngest framework client's network send transport, which rule 1 classifies as a true external boundary judged by intent. Verified: client.ts instantiates `new Inngest(...)`; requireActual preserves the helpers/middleware while only the framework transport is stubbed.",""
"apps/api/src/routes/quiz.test.ts",87,"external-boundary","na","none",false,"../services/llm","routeAndCall stubbed to return a canned quiz JSON envelope","Mocks routeAndCall — the LLM router/client that dispatches to gemini/openai/anthropic providers making the network call (confirmed via llm/index.ts -> router + providers/). Rule 1 names this the LLM boundary even via relative path. gc1-allow explicitly cites 'LLM external boundary'; requireActual preserves the rest.",""
"apps/api/src/routes/resend-webhook.test.ts",5,"external-boundary","na","none",false,"../inngest/client","inngest.send transport stubbed to resolve undefined","Stubs only inngest.send — the Inngest framework client's network send transport, a sanctioned external boundary by intent despite the relative specifier. requireActual preserves the rest.",""
"apps/api/src/routes/resend-webhook.test.ts",33,"external-boundary","na","none",false,"../services/sentry","captureException/captureMessage/addBreadcrumb stubbed","Confirmed: services/sentry.ts is a thin wrapper over @sentry/cloudflare (network observability SDK), 'Pure service, no Hono imports', no DB/internal logic. External observability boundary, sanctioned per rule 1. gc1-allow cites the same precedent as routes/account.test.ts. Full replacement (no requireActual) is acceptable for a vendor wrapper.",""
"apps/api/src/routes/revenuecat-webhook.test.ts",95,"external-boundary","na","none",false,"../inngest/client","inngest.send replaced with jest.fn; rest requireActual","Mocks the Inngest framework client (the inngest instance whose .send is the network dispatch transport). Per rule 1 the Inngest framework client itself is a sanctioned external boundary even though imported via a relative path. The gc1-allow tag is redundant here.",""
"apps/api/src/routes/revenuecat-webhook.test.ts",123,"external-boundary","na","none",false,"../services/sentry","captureException proxied to a jest.fn; rest requireActual","services/sentry is the project's thin wrapper over the Sentry third-party observability/error-reporting SDK. Mocking it isolates the external telemetry boundary (assert captureException without hitting Sentry). Treated as external-boundary by intent per rule 1 (third-party SDK boundary); gc1-allow tag is redundant.",""
"apps/api/src/routes/sessions.test.ts",16,"external-boundary","na","none",false,"../services/sentry","addBreadcrumb, captureException, captureMessage proxied to jest.fns; rest requireActual","services/sentry wraps the Sentry third-party observability SDK. Mock isolates the telemetry boundary for the BUG-666 SSE break test. External-boundary by intent per rule 1; gc1-allow tag redundant.",""
"apps/api/src/routes/sessions.test.ts",461,"external-boundary","na","none",false,"inngest/hono","serve returns a jest.fn","Bare specifier 'inngest/hono' — the Inngest framework's Hono adapter (serve). Third-party framework integration, sanctioned external boundary per rule 1. Not internal, not debt.",""
"apps/api/src/routes/sessions.test.ts",467,"external-boundary","na","none",false,"../inngest/client","inngest.send and inngest.createFunction replaced with jest.fns; rest requireActual","Mocks the Inngest framework client (the inngest instance — send is the network dispatch transport, createFunction the framework factory). Sanctioned external boundary per rule 1 despite the relative path; gc1-allow tag redundant.",""
"apps/api/src/routes/stripe-webhook.test.ts",12,"external-boundary","na","none",false,"../services/stripe","verifyWebhookSignature — the wrapper around the Stripe SDK signature verification","Although the specifier is the internal services/stripe wrapper (requireActual spread), the only override stubs verifyWebhookSignature, which is the Stripe SDK network/crypto boundary. Mocking the Stripe boundary is sanctioned.",""
"apps/api/src/routes/stripe-webhook.test.ts",81,"external-boundary","na","none",false,"../inngest/client","the inngest client (inngest.send) — Inngest framework transport","Specifier is the internal inngest/client wrapper but the override replaces inngest.send, the Inngest framework dispatch transport — a sanctioned external boundary.",""
"apps/api/src/routes/stripe-webhook.test.ts",93,"external-boundary","na","none",false,"../services/sentry","captureException — the Sentry (@sentry/cloudflare) error-reporting boundary","Specifier is the internal sentry wrapper but the only override stubs captureException, the third-party Sentry SDK boundary. Sanctioned.",""
"apps/api/src/routes/test-seed.test.ts",13,"external-boundary","na","none",false,"../services/llm","routeAndCall / routeAndStream / getRegisteredProviders of the internal LLM service via requireActual","routeAndCall/routeAndStream are the LLM network boundary; mocking them is explicitly sanctioned. Specifier is the internal services/llm wrapper but intent is the LLM boundary.",""
"apps/api/src/routes/topic-suggestions.test.ts",99,"external-boundary","na","none",false,"../services/llm","routeAndCall / registerProvider / getRegisteredProviders of the internal LLM service via requireActual","routeAndCall is the LLM network boundary (gc1-allow comment even says so). Sanctioned external-boundary mock despite the internal services/llm specifier.",""
"apps/api/src/routes/topic-suggestions.test.ts",120,"external-boundary","na","none",false,"../services/sentry","captureException — the Sentry (@sentry/cloudflare) error-reporting boundary","Override stubs captureException only — the third-party Sentry SDK boundary. Sanctioned external-boundary mock; comment explicitly cites @sentry/cloudflare.",""
"apps/api/src/services/account.test.ts",71,"external-boundary","na","none",false,"../inngest/client","inngest.send transport replaced (requireActual spread, only send overridden) to assert escalation dispatch","Stands in for the Inngest framework send transport (network dispatch boundary). Real ../inngest/client constructs `new Inngest(...)` from the 'inngest' package; intercepting send to assert escalation is sanctioned per rule 1 by intent. Not backlog.",""
"apps/api/src/services/account.test.ts",82,"external-boundary","na","none",false,"./sentry","captureException intercepted to assert error escalation","./sentry is a thin wrapper over the @sentry/cloudflare vendor SDK (error-reporting SaaS boundary). captureException is intercepted to assert escalation fired, not to hide real calls. Sanctioned external-boundary mock by intent; not backlog.",""
"apps/api/src/services/billing.test.ts",11,"external-boundary","na","none",false,"../inngest/client","inngest.send transport replaced (requireActual spread) to assert/swallow dispatch","Stands in for the Inngest framework send transport (network dispatch boundary). External boundary per rule 1 by intent; not backlog.",""
"apps/api/src/services/billing.test.ts",23,"external-boundary","na","none",false,"./sentry","captureException intercepted to assert specific error escalations","./sentry wraps @sentry/cloudflare (vendor error-reporting SDK). The gc1-allow comment documents the intent (assert escalations fire, not suppress integration calls). Sanctioned external-boundary mock; not backlog.",""
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",45,"external-boundary","na","none",false,"../../inngest/client","inngest.send transport replaced with a resolved jest.fn (full module replacement)","Stands in for the Inngest framework send transport (network dispatch boundary). External boundary per rule 1 by intent; gc1-allow label is accurate. Not backlog.",""
"apps/api/src/services/billing/revenuecat-webhook-handler.test.ts",49,"external-boundary","na","none",false,"../sentry","captureException replaced with a jest.fn (full module replacement)","../sentry wraps @sentry/cloudflare (vendor error-reporting SDK). captureException stubbed to assert/swallow error capture. Sanctioned external-boundary mock; not backlog.",""
"apps/api/src/services/billing/stripe-webhook-handler.test.ts",41,"external-boundary","na","none",false,"../../inngest/client","inngest.send transport stubbed","Verified inngest/client.ts exports `inngest = new Inngest(...)` from the 'inngest' package — the framework client (send transport). Sanctioned external boundary per the rules and CLAUDE.md.",""
"apps/api/src/services/billing/stripe-webhook-handler.test.ts",45,"external-boundary","na","none",false,"../sentry","captureException","Verified sentry.ts is a thin wrapper around @sentry/cloudflare (third-party telemetry SDK). External telemetry boundary; mocking is sanctioned even via relative path.",""
"apps/api/src/services/book-generation.test.ts",3,"external-boundary","na","none",false,"./llm","routeAndCall (requireActual + override) — the LLM router network call","Verified: routeAndCall is the LLM boundary that makes the provider network call; requireActual preserves the rest of ./llm. Sanctioned external mock.",""
"apps/api/src/services/book-suggestion-generation.test.ts",8,"external-boundary","na","none",false,"./llm","routeAndCall (requireActual + override)","Verified: routeAndCall is the LLM network boundary. Sanctioned external mock.",""
"apps/api/src/services/coaching-cards.test.ts",18,"external-boundary","na","none",false,"./sentry","captureException (requireActual + override)","Verified Sentry external telemetry boundary (@sentry/cloudflare wrapper); mock asserts escalation on the [BREAK] negative path. Sanctioned.",""
"apps/api/src/services/deletion.test.ts",15,"external-boundary","na","none",false,"./sentry","captureException","Verified Sentry external telemetry boundary; the gc1-allow comment correctly identifies it as external. Sanctioned. Note: this file mocks ONLY sentry — its DB tests run real SQL builders via the extractSqlTextAndValues helper rather than mocking @eduagent/database, which is the preferred posture.",""
"apps/api/src/services/dictation/generate.test.ts",5,"external-boundary","na","none",false,"../llm","routeAndCall (requireActual + override)","Verified: routeAndCall is the LLM provider network boundary; requireActual preserves other ../llm exports. Sanctioned external mock.",""
"apps/api/src/services/dictation/prepare-homework.test.ts",5,"external-boundary","na","none",false,"../llm","routeAndCall (requireActual + override)","Verified: routeAndCall is the LLM provider network boundary. Sanctioned external mock.",""
"apps/api/src/services/dictation/review.test.ts",7,"external-boundary","na","none",false,"../llm","routeAndCall (requireActual + override)","Verified: routeAndCall is the LLM provider network boundary; requireActual preserves other ../llm exports. Sanctioned external mock.",""
"apps/api/src/services/homework-summary.test.ts",1,"external-boundary","na","none",false,"./llm","routeAndCall (LLM provider HTTP call) via requireActual spread","routeAndCall is the LLM boundary (network call to the provider). Mocking it is sanctioned even via relative path; not GC6 debt. gc1-allow tag is incidental.",""
"apps/api/src/services/idempotency-assistant-state.test.ts",28,"external-boundary","na","none",false,"../inngest/client","inngest.send transport via requireActual spread","Verified ../inngest/client instantiates `new Inngest()` from the 'inngest' package; the mock replaces inngest.send, i.e. the Inngest framework send/dispatch transport — a sanctioned boundary per rule 1. Not GC6 debt.",""
"apps/api/src/services/idempotency-marker.test.ts",14,"external-boundary","na","none",false,"../inngest/client","inngest.send transport via requireActual spread","Inngest framework client; mocking inngest.send is the Inngest dispatch boundary. gc1-allow reason ('external boundary — Inngest client') is accurate and legitimate. Not debt.",""
"apps/api/src/services/language-detect.test.ts",9,"external-boundary","na","none",false,"./llm","routeAndCall (LLM provider HTTP call) via requireActual spread","routeAndCall is the LLM boundary; the file's own comment correctly identifies it as the LLM provider HTTP call. Sanctioned external-boundary mock, not GC6 debt.",""
"apps/api/src/services/learner-input.test.ts",1,"external-boundary","na","none",false,"./llm","routeAndCall (LLM provider HTTP call)","routeAndCall is the LLM boundary. Sanctioned even via relative path; not GC6 debt.",""
"apps/api/src/services/learner-profile.test.ts",29,"external-boundary","na","none",false,"./llm/router","routeAndCall LLM router (network call boundary)","Mocks routeAndCall on the LLM router — the module that makes the LLM network call. Sanctioned external boundary even via relative path. requireActual + single override; gc1-allow comment is stylistic since this is a true boundary. Verified ./llm/router is the LLM network client.",""
"apps/api/src/services/memory.test.ts",6,"external-boundary","na","none",false,"./embeddings","generateEmbedding (Voyage AI embedding network call)","Verified ./embeddings.generateEmbedding wraps the Voyage AI voyage-3.5 embeddings network call — a third-party network SDK boundary. requireActual + single override. Carries gc1-allow but is a legitimate external boundary, not backlog.",""
"apps/api/src/services/monthly-report.test.ts",5,"external-boundary","na","none",false,"./llm","routeAndCall LLM boundary","Stubs routeAndCall via requireActual + override on the LLM service barrel — the LLM network-call boundary. Sanctioned external boundary.",""
"apps/api/src/services/monthly-report.test.ts",13,"external-boundary","na","none",false,"./sentry","captureException (Sentry SDK)","Verified ./sentry.ts is a thin wrapper over @sentry/cloudflare. captureException is the observability vendor SDK boundary. requireActual + single override. Sanctioned external boundary.",""
"apps/api/src/services/ocr.test.ts",5,"external-boundary","na","none",false,"./llm","routeAndCall LLM boundary (Gemini multimodal OCR call)","Stubs routeAndCall — the LLM/vision network-call boundary used by GeminiOcrProvider. requireActual + override returning a canned Gemini response. Sanctioned external boundary.",""
"apps/api/src/services/profile.test.ts",9,"external-boundary","na","none",false,"./sentry","captureException (Sentry SDK)","Mocks captureException for the BUG-410 escalation path. Verified ./sentry.ts wraps @sentry/cloudflare — external observability boundary; the gc1-allow comment itself states 'external-boundary mock for sentry escalation'. Sanctioned.",""
"apps/api/src/services/profile.test.ts",17,"external-boundary","na","none",false,"../inngest/client","inngest.send (Inngest framework client)","Mocks the inngest client's send — the Inngest framework dispatch transport, an external boundary per the rules. Comment states 'external-boundary mock for Inngest dispatch'. Sanctioned.",""
"apps/api/src/services/quiz/complete-round.test.ts",13,"external-boundary","na","none",false,"../sentry","captureException (Sentry SDK)","Mocks captureException to prove escalation on mastery-upsert failure. ../sentry wraps @sentry/cloudflare — external boundary; test comment explicitly notes 'Sentry is an external boundary (Sentry SDK)'. The DB itself is NOT jest.mock'd here (the test uses the imported @eduagent/database directly / spyOn). Sanctioned boundary mock.",""
"apps/api/src/services/recall-bridge.test.ts",32,"external-boundary","na","none",false,"./llm","routeAndCall LLM boundary","Stubs routeAndCall via requireActual + override — the LLM network-call boundary. Sanctioned external boundary.",""
"apps/api/src/services/session-llm-summary.test.ts",4,"external-boundary","na","none",false,"./llm","routeAndCall (the LLM router/client that makes the network call)","Verified: routeAndCall is exported from services/llm/router.ts (48KB router that issues model network requests). This is the LLM network boundary; mocking it via a relative specifier is sanctioned. requireActual preserves other exports, overriding only routeAndCall. Not debt.",""
"apps/api/src/services/session/topic-probe-extraction.test.ts",9,"external-boundary","na","none",false,"../llm","routeAndCall (LLM router that makes the network call)","The LLM boundary (routeAndCall). Sanctioned external-boundary mock even though imported via relative path. Uses requireActual + targeted routeAndCall override. Carries a // gc1-allow comment but the boundary status makes it acceptable regardless.",""
"apps/api/src/services/session/topic-probe-extraction.test.ts",14,"external-boundary","na","none",false,"../sentry","captureException (Sentry SaaS error-reporting boundary)","Confirmed: ../sentry is a thin wrapper over the @sentry/cloudflare vendor SDK that no-ops without a DSN. It is a genuine third-party telemetry boundary (not in the canonical Stripe/Clerk/push list, but the same class of external SaaS SDK). Mocked here to assert captureException escalations fire. requireActual + targeted override. External-boundary stands.",""
"apps/api/src/services/snapshot-aggregation.test.ts",39,"external-boundary","na","none",false,"./sentry","captureException, addBreadcrumb (Sentry SaaS boundary)","Confirmed external SaaS boundary (@sentry/cloudflare vendor SDK wrapper, no-ops without DSN). Mocked to assert addBreadcrumb retry telemetry and captureException fire. requireActual + targeted overrides. Acceptable.",""
"apps/api/src/services/subject-classify.test.ts",5,"external-boundary","na","none",false,"./llm","routeAndCall (LLM router that makes the network call)","The LLM boundary (routeAndCall). Sanctioned external-boundary mock via requireActual + targeted override even though imported via relative path. The // gc1-allow comment is redundant given boundary status but harmless.",""
"apps/api/src/services/subject-classify.test.ts",21,"external-boundary","na","none",false,"./sentry","captureException, addBreadcrumb (Sentry SaaS boundary)","Confirmed external SaaS boundary (@sentry/cloudflare vendor SDK wrapper). Mocked to assert silent-fail escalations (captureException) fire on LLM failure paths. requireActual + targeted overrides. Acceptable.",""
"apps/api/src/services/subject-resolve.test.ts",1,"external-boundary","na","none",false,"./llm","routeAndCall LLM router/client (network call)","./llm is the LLM boundary that makes the network call; mocking routeAndCall is sanctioned. gc1-allow comment present but unnecessary since this is a true boundary.",""
"apps/api/src/services/transcript-purge.test.ts",3,"external-boundary","na","none",false,"./embeddings","generateEmbedding (embedding-model network call)","generateEmbedding wraps the embedding-model network call — the LLM/embedding boundary. Stubbing it to avoid a real network call is sanctioned even via relative path. gc1-allow label is superfluous.",""
"apps/api/src/services/vocabulary-extract.test.ts",5,"external-boundary","na","none",false,"./llm","routeAndCall LLM router/client","LLM boundary (network call) — sanctioned. gc1-allow comment unnecessary for a true boundary.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",29,"external-boundary","na","none",false,"../../lib/api-client","api-client swapped for a routed mock-fetch factory (transport boundary)","Replaces the real network transport with a routed mock fetch so all hooks exercise real code against mockFetch. This is the network/transport boundary; gc1-allow reason is legitimate and the mock is sanctioned.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",48,"external-boundary","na","none",false,"expo-router","Redirect, Tabs, usePathname, useRouter","Third-party navigation framework (expo-router); external boundary, not project code.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",58,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party RN library; external boundary.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",62,"external-boundary","na","none",false,"@expo/vector-icons","Ionicons","Third-party Expo icon library; external boundary.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",66,"external-boundary","na","none",false,"@clerk/clerk-expo","useAuth, useClerk, useUser","Clerk SDK — explicitly an external auth boundary per rule 1.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",76,"external-boundary","na","none",false,"expo-notifications","push permission/token/channel APIs","Push provider (expo-notifications) — external boundary per rule 1.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",96,"external-boundary","na","none",false,"expo-speech-recognition","ExpoSpeechRecognitionModule permission APIs","Native speech-recognition module unavailable in jest; third-party native SDK boundary.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",134,"external-boundary","na","none",false,"../../hooks/use-revenuecat","useRevenueCatIdentity (wraps react-native-purchases SDK)","Project hook that wraps the RevenueCat (react-native-purchases) native SDK, which is unavailable in jest. RevenueCat is a named boundary in rule 1; mocking the thin wrapper is sanctioned. gc1-allow reason is legitimate.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",149,"external-boundary","na","none",false,"../../lib/sentry","evaluateSentryForProfile + Sentry.captureException/addBreadcrumb","Project wrapper around the @sentry/react-native native SDK (observability sink) which cannot run in jest. Sentry is a sanctioned boundary; gc1-allow reason is legitimate.",""
"apps/mobile/src/app/(app)/_layout.test.tsx",160,"external-boundary","na","none",false,"../../lib/secure-storage","getItemAsync/setItemAsync/deleteItemAsync + sanitizeSecureStoreKey","Project wrapper around expo-secure-store, a native module unavailable in jest. Native storage boundary; mocking the wrapper is sanctioned. gc1-allow reason is legitimate.",""
"apps/mobile/src/app/(app)/child/[profileId]/weekly-report/[weeklyReportId].test.tsx",12,"external-boundary","na","none",false,"react-i18next","useTranslation hook returning identity t()","Third-party i18n library; standard test stub for translation. Not an internal module.",""
"apps/mobile/src/app/(app)/child/[profileId]/weekly-report/[weeklyReportId].test.tsx",29,"external-boundary","na","none",false,"expo-router","useRouter/useLocalSearchParams navigation","Expo navigation framework; requires native router context unavailable in JSDOM. External boundary.",""
"apps/mobile/src/app/(app)/child/[profileId]/weekly-report/[weeklyReportId].test.tsx",42,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native module providing safe-area insets; no JS-only impl in test env. External boundary.",""
"apps/mobile/src/app/(app)/child/[profileId]/weekly-report/[weeklyReportId].test.tsx",46,"external-boundary","na","none",false,"@sentry/react-native","captureException","Sentry observability SDK (third-party network/native boundary). External boundary.",""
"apps/mobile/src/app/(app)/dictation/complete.test.tsx",8,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native safe-area module. External boundary.",""
"apps/mobile/src/app/(app)/dictation/complete.test.tsx",17,"external-boundary","na","none",false,"expo-router","useRouter/useFocusEffect navigation","Expo navigation framework requiring native router context. External boundary.",""
"apps/mobile/src/app/(app)/dictation/complete.test.tsx",80,"external-boundary","na","none",false,"expo-image-picker","launchCameraAsync / MediaTypeOptions","Expo native camera/image-picker SDK; native-only device API. External boundary.",""
"apps/mobile/src/app/(app)/dictation/complete.test.tsx",85,"external-boundary","na","none",false,"expo-file-system/legacy","readAsStringAsync / EncodingType","Expo native filesystem SDK; native-only file API. External boundary.",""
"apps/mobile/src/app/(app)/dictation/index.test.tsx",7,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets","Third-party native safe-area module. External boundary.",""
"apps/mobile/src/app/(app)/dictation/index.test.tsx",16,"external-boundary","na","none",false,"expo-router","useRouter navigation","Expo navigation framework requiring native router context. External boundary.",""
"apps/mobile/src/app/(app)/dictation/text-preview.test.tsx",7,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets from the safe-area-context native library","Third-party React Native library providing a native module unavailable in JSDOM. External boundary, not project code.",""
"apps/mobile/src/app/(app)/dictation/text-preview.test.tsx",21,"external-boundary","na","none",false,"expo-router","useRouter / useLocalSearchParams from the expo-router framework","Expo Router is a third-party navigation framework requiring native navigation context; standard external-boundary mock.",""
"apps/mobile/src/app/(app)/mentor-memory.test.tsx",40,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets from the safe-area-context native library","Third-party RN library with a native module; standard external-boundary mock.",""
"apps/mobile/src/app/(app)/mentor-memory.test.tsx",52,"external-boundary","na","none",false,"expo-router","useRouter / useLocalSearchParams / Redirect from expo-router","Expo Router framework; external navigation boundary requiring native context.",""
"apps/mobile/src/app/(app)/mentor-memory.test.tsx",123,"external-boundary","na","none",false,"../../lib/sentry","Sentry.captureException via the project's sentry wrapper module","gc1-allow on line 124 citing @sentry/react-native. Verified: lib/sentry.ts imports * as Sentry from '@sentry/react-native', which cannot initialize in JSDOM. Although the specifier is the internal wrapper, the INTENT is the Sentry SDK boundary. Treated as external-boundary per the intent rule; sanctioned.",""
"apps/mobile/src/app/(app)/more/learning-preferences.test.tsx",12,"external-boundary","na","none",false,"expo-router","useRouter / useLocalSearchParams from expo-router","Expo Router framework; external navigation boundary.",""
"apps/mobile/src/app/(app)/more/learning-preferences.test.tsx",17,"external-boundary","na","none",false,"@expo/vector-icons/Ionicons","Ionicons glyph component replaced with a Text stub","Third-party icon library backed by native font assets; standard external-boundary mock.",""
"apps/mobile/src/app/(app)/more/learning-preferences.test.tsx",24,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets from the safe-area-context native library","Third-party RN library with native module; external boundary.",""
"apps/mobile/src/app/(app)/progress/_layout.test.tsx",18,"external-boundary","na","none",false,"expo-router","Stack and Stack.Screen navigation components","expo-router is the navigation framework boundary; requires native navigation context unavailable in JSDOM. Sanctioned external mock.",""
"apps/mobile/src/app/(app)/quiz/launch.test.tsx",12,"external-boundary","na","none",false,"react-i18next","useTranslation hook with inline English translation table","react-i18next is a third-party library; stubbing useTranslation to return deterministic English is a standard external-boundary mock.",""
"apps/mobile/src/app/(app)/quiz/launch.test.tsx",110,"external-boundary","na","none",false,"expo-router","useRouter and useLocalSearchParams","expo-router navigation framework boundary; requires native navigation context. Sanctioned.",""
"apps/mobile/src/app/(app)/quiz/launch.test.tsx",115,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets returning zero insets","Third-party native module requiring a SafeAreaProvider/native context; standard external-boundary mock.",""
"apps/mobile/src/app/(app)/quiz/play.test.tsx",22,"external-boundary","na","none",false,"expo-router","useRouter (replace, dismissTo)","expo-router navigation framework boundary; native navigation context unavailable in JSDOM. Sanctioned.",""
"apps/mobile/src/app/(app)/quiz/play.test.tsx",26,"external-boundary","na","none",false,"react-native-safe-area-context","useSafeAreaInsets returning zero insets","Third-party native module needing SafeAreaProvider context; standard external-boundary mock.",""
